Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,
Wikipedia,515371,I don't recall. Is there something there that could damage my computer?,17,13,16,14,14,A1486XFUE4FA27,A9Y5N2QRY4PNW,AE3D6SE2D8UPQ,A2UBXHCHM2I6IL,A2MR8AA4I9S89Y,0.315608392,14.8,Neutral,0.643071641
Wikipedia,489419,"I was just now leaving a note on Ruhrfisch's talk page, and noticed that you'd left a note there.  I wrote about the <url> the other day, the first time that I've ever created an NRHP article: would you be willing to check it, and to add to the infobox if there's something that can easily be added?",21,17,17,17,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AYG3MF094634L,A13CO3B2BRXQLZ,A38N58BSMTA0BE,1.187797843,18.6,Polite,0.963197131
Wikipedia,542167,"Thanks for reverting <url> - that was actually me, unlogged in. OK if I re-revert?",14,17,21,18,21,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A2GD31JIW0OCYO,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.624676094,18.2,Polite,0.174308042
Wikipedia,395319,Hi old friend! Would you mind unprotecting my user/talkpages please?,21,21,23,21,17,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A2AMGE57IJVSHF,1.543761589,20.6,Polite,0.333510321
Wikipedia,625680,It needs to be redirected anyone can do that. Is there any information that is in the article that is not in <url>?,15,12,15,19,13,A21753FQKCM5DQ,AYG3MF094634L,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.089938762,14.8,Neutral,0.445833985
Wikipedia,433754,May I suggest you actually read the article before claiming it not to be nonsense and removing my CSD tag?  Are you an admin?,1,5,3,8,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A29B522D0BX6HN,A2OXPRC8XC8T5J,A3GLUDQZGEJL5G,-2.322239335,4.4,Rude,0.791913446
Wikipedia,356719,"Well, to delete, I would have to nominate it for VfD, is that not true?  Or can you just directly delete it yourself?",15,15,9,13,7,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,-0.307730739,11.8,Rude,0.690253337
Wikipedia,53741,Thanks for letting me know.  Is it considered a subspecies?,13,18,17,24,18,A233ONYNWKDIYF,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2ULMYRKQMNNFG,A37ADCYLCSB5O2,0.938532766,18,Polite,0.774287529
Wikipedia,453098,"Hey Jondel.  I was wondering,  since Interlingua is basically resurrected Latin, k and w are basically nonexistant in Interlingua, right?",13,13,25,19,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A07479753QYCZ4D30VB72,A29B522D0BX6HN,AIPK94CUWL45W,0.700804463,17.4,Polite,0.791798408
Wikipedia,229957,"What were the four universities? Drexel, Duquesne, Maine-Orono and ?",13,21,13,13,13,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1RT9SQ9D9DLOV,A1DTQSIIYIZL62,A1Y3Z92RE62NPS,-0.063025379,14.6,Neutral,0.98048755
Wikipedia,342386,I think we're going to just have to agree to disagree on whether it is a sub genre or fusion then! Can we at least agree to leave the three genres on Dookie as they are?,15,9,16,11,17,A1RPVYUPJZGM9Z,A21753FQKCM5DQ,A2WKPCZU4U110T,AVWFW00UYDVUD,AO5E3LWBYM72K,-0.162815566,13.6,Rude,0.765291742
Wikipedia,624167,"I kind of agree.  Are you planning on actually editing Wikipedia, or is your whole purpose here to promote this ... study (or whatever it is)?",15,4,5,17,5,AYG3MF094634L,A1F4D2PZ7NNWTL,A3G7QIYLFOXFG7,AZOAW8JH5HJJK,A1Y3Z92RE62NPS,-0.91290936,9.2,Rude,0.196565557
Wikipedia,373206,Don't you think you should remove the welcoming plate of cookies you left at User:Dococe page???,3,5,9,1,1,A3I83CQLOZRO79,A233ONYNWKDIYF,AI4WWBB2PNCKH,A26YKYQIA3GX8B,A28K8ST8B2XU0N,-1.588432596,3.8,Rude,0.283894709
Wikipedia,626183,"No, I'm not aware of that. Which two articles?",13,21,17,17,20,A233ONYNWKDIYF,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A204JAK7QRDWVM,A1KC138MX47DXA,0.472425381,17.6,Polite,0.696650305
Wikipedia,586810,"What's the best way to take this up? I can't remove it from him as I'm involved, ANI?",16,17,13,13,13,A2WKPCZU4U110T,A22SZHZTF72TRM,A1TLLJDX8H4JP1,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,0.215003431,14.4,Neutral,0.402041475
Wikipedia,225630,"I've been ""busy"" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from HG if possible. Not a big hurry to rename, right?",13,14,13,19,13,A233ONYNWKDIYF,AYG3MF094634L,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,AZOAW8JH5HJJK,0.090686502,14.4,Neutral,0.68039064
Wikipedia,621208,"Hi, what was the image you are having problems with? Was it <url>?",24,19,23,13,10,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A2MWGIVIKOXWYM,A2NRW37D7QPLRE,A2LQ33BQ8G259D,0.469287092,17.8,Polite,0.705756232
Wikipedia,550420,"Over at <url> you've changed my request for protection on <url> to a request for unprotection.  Is there a reason for that, since the page has yet to be protected?",15,13,17,17,17,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,0.489034607,15.8,Polite,0.23507475
Wikipedia,426873,"Number of articles on South Slavic languages is now pretty high and I'd like to add '''Category:South Slavic languages''' as subcategory to '''Category:Slavic languages''', possibly with subcategories on individual languages. The catch is, I don't know how :-) -- could you point me to relevant Wiki links or start the job yourself and let me finish it?",17,21,17,17,17,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,1.019864935,17.8,Polite,0.87982458
Wikipedia,385791,<person>Great! Is the BOTs image from the same base map as the lead image?,13,13,17,20,13,A233ONYNWKDIYF,A2QH1BQA6GR48O,ANVEDG15GV3QE,A29B522D0BX6HN,AIPK94CUWL45W,0.303103669,15.2,Polite,0.539513032
Wikipedia,628610,"I'm sorry, I'm having trouble understanding your question. Could you try again?",17,21,19,18,17,A233ONYNWKDIYF,A38WUWONC7EXTO,A1CIIX0CB0GR7H,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,1.099932995,18.4,Polite,0.640421336
Wikipedia,626838,"Thanks, I didn't notice the earlier discussion. Would you consider (if you haven't done so yet) adding some indication on either page that these are the same user?",17,21,20,17,21,A21753FQKCM5DQ,A2YFPO0N4GIS25,A3LXBP8T6JMY9B,A38WUWONC7EXTO,A1DTQSIIYIZL62,1.313296309,19.2,Polite,0.476247989
Wikipedia,476471,The primary meaning is not formatted well here. Care to take a shot at it?,13,11,5,17,13,A3S5L3I8O3Q2G,A3HB9PPUZU565U,A1G8ATI1XR2HWT,A2GODV4YZGD8X9,AIPK94CUWL45W,-0.200439254,11.8,Rude,0.295544529
Wikipedia,376262,"<url>: I am not sure how a regular spy mission gone bad had contributed to the history of cryptography. Should every spy ship, listening post, tampered cable and what not get included in the category?",12,13,13,9,5,APMYUTI3V3Y6R,A2UFD1I8ZO1V4G,AD317NO9623GZ,ANVEDG15GV3QE,A3IHLWMZNBLUR4,-0.82195384,10.4,Rude,0.742796458
Wikipedia,64336,You took me by surprise on this one with your comment-what about the obedience a diocesan priest owes to his bishop?  And I was under the impression that all Latin-rite priests took simple vows of chastity?,9,17,1,13,13,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.512055302,10.6,Rude,0.476864225
Wikipedia,357081,I just logged in for the first time this weekend.  Do you want me to run through or have you already started?,21,18,20,13,19,A233ONYNWKDIYF,A2QN0EGBRGJU1M,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,0.901971647,18.2,Polite,0.545217426
Wikipedia,623240,"I'm going to have to say that a ""Socionics Institute"" is not going to cut it as a reliable source for notability. Can you come up with a third party?",17,4,25,9,17,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A3E157ZN8XPUKJ,A26NYABOD7YBW8,A38WUWONC7EXTO,0.012751135,14.4,Neutral,0.908438718
Wikipedia,321873,Thanks for the edit.  Do you have any informaytion on <url> and artists associated with <url>?,17,17,17,25,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,A3IHLWMZNBLUR4,1.010932437,19.4,Polite,0.358585338
Wikipedia,624411,"Cool, so you understand what ""subst:"" does now? Btw, eh, where are the section edit links on this talk page?",6,11,10,20,21,A1486XFUE4FA27,A21753FQKCM5DQ,A1FF4KWG1G44QE,AEYHIQUDWJ3KV,A34ZSF2JSRXIRP,0.008935247,13.6,Rude,0.681515112
Wikipedia,137324,"I'm not sure how I caught this, but <url> made the same edits to <url> that blocked <url> made several years ago to <url> (which I have redir'ed because it is almost the same as the plastic pipework article).  Can the former be blocked for quacking despite a lack of recent activity?",17,13,13,14,21,A233ONYNWKDIYF,APDWVWS2HMSFD,A3GOI327COFGY5,A29B522D0BX6HN,A3IHLWMZNBLUR4,0.249874435,15.6,Polite,0.871575664
Wikipedia,624518,"Thanks, I've PNG-ised these, and they look quite a lot better (to me, anyway!) &mdash; ""cbc decryption.png"" was missing; I don't suppose that's easily available, for completeness?",14,17,25,17,6,AYG3MF094634L,A302M81U0HM7RJ,A3TFQK7QK8X6LM,A34BMGP23XTAMN,A1HHQL4N00WU03,0.290536094,15.8,Polite,0.764361515
Wikipedia,400223,"I want to send you a private message, but you don't have an e-mail address registered with your Wikipedia account. How could I contact you?",17,13,25,19,24,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ARSOFYBFN51Q0,A28TXBSZPWMEU9,A00613921OIEGJA322163,0.737515713,19.6,Polite,0.920482844
Wikipedia,625567,"It already look great. BTW, what are your thoughts about the previous post on the names of the other post office and rates lists?",17,17,17,17,19,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1BJTTNDDFZ3ZP,A3454T4PU9GJM0,A2ULMYRKQMNNFG,0.732341557,17.4,Polite,0.887550344
Wikipedia,629588,"She did so in Switzerland. What makes you think a photo that was deemed not to be a ""work"" in Switzerland was not a work in the U.S., where the threshold of originality is much lower?",20,12,5,13,14,A3L8MJ1C4OEDGV,A1Q0OT3UD3AH6A,A1TLLJDX8H4JP1,A2ULMYRKQMNNFG,A872FSFU7WV6W,-0.313456337,12.8,Rude,0.327603233
Wikipedia,76617,"Hm. Am I imagining things, or does <url> seem familiar?",17,13,9,13,17,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A1G05O3HM7DNVZ,-0.447072013,13.8,Rude,0.232745606
Wikipedia,444059,"I'm trying to keep Minority Report as a GA, and the <url> requested for copyediting - but didn't give examples to cleanup. Can you give me some input on what to rewrite?",17,18,17,18,17,A233ONYNWKDIYF,A2QN0EGBRGJU1M,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,0.685159148,17.4,Polite,0.796678836
Wikipedia,624702,"From this end it looks like it might be working again. Could you try sending something to me via WP, please?",21,17,21,25,17,A2WKPCZU4U110T,A22SZHZTF72TRM,A3L8MJ1C4OEDGV,A3E157ZN8XPUKJ,AC25X12LNYY6Y,0.889856398,20.2,Polite,0.810954035
Wikipedia,471305,<url> is basically ready for FAC pending some copy edits. Could you take a look to see if anything additional needs to be done?,17,19,17,7,13,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,0.390275948,14.6,Neutral,0.718368267
Wikipedia,106162,"Although a book of Mongolian history wouldn't need to specify that this was something that happened in Mongolia, Wikipedia is not Mongolian-centric. Clarity is important; what happens if someone finds it via the ""random article"" function?",13,13,17,13,13,A233ONYNWKDIYF,A26YKYQIA3GX8B,ATVZXUW7O31EV,A29B522D0BX6HN,AIPK94CUWL45W,-0.066795083,13.8,Rude,0.093078205
Wikipedia,338855,"Which little tag are you referring to? As for your second question, that does depend on a couple of things- you can send it through the official OTRS address, if you like, and someone will get to you in due course, but you're welcome to forward the email to me personally at jmilburninfaerun AT gmail.com, and I'll take a look at it for you, and upload the image/explain why it's not possible?",17,21,18,17,17,A16PRU8T6NZLN5,A1TLLJDX8H4JP1,A2UBXHCHM2I6IL,A1RT9SQ9D9DLOV,A3FGBGZ4RKH712,1.023573639,18,Polite,0.474311308
Wikipedia,626512,Did you upload ''Image:1111.jpg'' to make a point about censorship? What exactly is your intention with that image?,13,5,13,13,6,A22SZHZTF72TRM,A6YO9886DY2SC,A2GSW5RBAT5LQ5,AYG3MF094634L,AHH34KPTA2LSS,-0.730084055,10,Rude,0.523839408
Wikipedia,27391,Just in case you haven't seen it. I wondered if you might even respond to the comments there?,14,17,15,16,9,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,0.127981011,14.2,Neutral,0.084820214
Wikipedia,620208,I thought I'd asked you nicely on <url> not to make further attempts at getting your point into the article without trying to find consensus. Could you please address my points on the talkpage before having further tries in the article itself?,15,17,14,15,10,AYG3MF094634L,A2JG59YYWBBC5C,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A2JKFTV0JXWMI6,0.003345024,14.2,Neutral,0.099533289
Wikipedia,81418,"Indeed, the New York Times tells us that Iain Hook ""''was shot in the back by an Israeli soldier ''"". Why did a member of the IDF shoot him?",13,20,13,13,20,A3GEHPUTISVNB4,A3L8MJ1C4OEDGV,A2ULMYRKQMNNFG,A38WUWONC7EXTO,AEYHIQUDWJ3KV,0.195137228,15.8,Polite,0.785919968
Wikipedia,505858,You said that you set your watchlist to auto-refresh. How do you do this?,17,13,13,16,17,A233ONYNWKDIYF,APDWVWS2HMSFD,A3GOI327COFGY5,A29B522D0BX6HN,A3IHLWMZNBLUR4,0.215201192,15.2,Polite,0.482094861
Wikipedia,627414,Changing your userpage doesn't answer my question. Why is your userpage a copy of <url>'s?,5,5,11,6,18,A233ONYNWKDIYF,A1TLLJDX8H4JP1,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,-0.91031573,9,Rude,0.704045085
Wikipedia,476248,"How does it look? Also, did you read my inquiry <url>?",13,20,21,13,13,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,A19ZT0TQPFA2,0.245135484,16,Polite,0.117613442
Wikipedia,298997,"Should I move it myself, or would you like me to walk you thru it? Have you read <url>?",5,9,15,17,21,A3KPQ7L5FS8SD6,A3RL5VZ7Y9FEG4,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,-0.16750597,13.4,Rude,0.36679466
Wikipedia,355471,I see this page is indefinitely semi-protected. It's been over eighteen months: mind if I give unprotecting it a try?,17,17,15,21,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A00613921OIEGJA322163,A2AMGE57IJVSHF,0.65646263,18.2,Polite,0.986923277
Wikipedia,130787,I found <url> whilst looking for something else. Any use to you?,17,17,17,21,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,0.856934369,18.6,Polite,0.45510434
Wikipedia,606792,"The major museums are in the nav box, but a casual reader might just read the section in the article; hence I think we should mention the major museums. Perhaps add another paragraph listing some of the smaller museums?",17,13,16,13,21,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,0.488856094,16,Polite,0.485404197
Wikipedia,357026,"Well done on adding references, I've expanded intro to cover whole article but what i've added needs to be tightened a little. Looks close to GA, were you going to nominate soon or planning to take to FAC?",17,13,17,21,17,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,0.507529088,17,Polite,0.992144509
Wikipedia,624354,You're unblocked. Do you want to discuss what the article should be named?,17,20,17,17,18,A233ONYNWKDIYF,AO5E3LWBYM72K,A24VFD1THQRMFO,A3E11SHVDD48Z8,A2WZQ92N4809N1,0.560289859,17.8,Polite,0.086673573
Wikipedia,630573,Per <url> we should summarize the article briefly in the lede. I didn't see anything about higher dimensions in the <url> body so should it be removed from the lede or should the body be expanded?,17,21,17,21,13,A6YO9886DY2SC,A1T546143DSJDI,A3CFNUD7VR2E1E,A2LQ33BQ8G259D,A2UBXHCHM2I6IL,0.726946387,17.8,Polite,0.21032881
Wikipedia,262943,"Well, it's been a week and no inputu2014time to move on it? Should we relist the thread at <url> and see if that gets some input?",17,13,14,13,21,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,0.288859712,15.6,Polite,0.110403496
Wikipedia,627015,"Thanks for the reminder, not forgotten. Any opinion, comments?",21,18,21,15,9,A2ZABRSFZKUOKV,A3L8MJ1C4OEDGV,A2ULMYRKQMNNFG,A3EJ5TT2ZGBIDA,A3TFQK7QK8X6LM,0.433102623,16.8,Polite,0.137890893
Wikipedia,618861,"Very well I won't contact you anymore. Geez, whatever happen to the spirit of collaboration?",3,5,1,5,7,A2ZABRSFZKUOKV,AC25X12LNYY6Y,A22CF8BF9YQND7,A13CO3B2BRXQLZ,A3HZVDLYFUZ7KE,-1.711761384,4.2,Rude,0.329593462
Wikipedia,325352,"So, a couple of thoughts then - a) instead of saying ""XYZ is an SSSI"", I could say ""XYZ is a <url>"" and b) instead of just saying ""it has been notified as an SSSI"" I could say something like ""because of its <url>, it has been notified as an SSSI"". If I did those two things would that solve the problem, or do you think I need to do more than that?",13,9,16,16,11,AEWF3138PFWEN,A3CA5S8GR8TZ1U,AYG3MF094634L,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,0.108256577,13,Rude,0.617351817
Wikipedia,201488,"Thanks, Wareh. Have to ask, Davey: why is the Circus Maximus article on your page called <url>?",17,17,13,19,19,A1RPVYUPJZGM9Z,A21753FQKCM5DQ,A2WKPCZU4U110T,AVWFW00UYDVUD,AO5E3LWBYM72K,0.678451189,17,Polite,0.497371577
Wikipedia,555762,Really? It wasn't that often was it?,13,13,12,13,17,A2VMJFBCB921NI,AI3J83EIW9EOK,AYG3MF094634L,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,-0.184792757,13.6,Rude,0.215571247
Wikipedia,618912,"Hmm, see you just reverted back. What's the bot's job suppost to be?",9,13,9,13,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-0.588126291,11.4,Rude,0.850760677
Wikipedia,511283,There's a lot of unfilled requests to become a verified user at WP:OP. Could you possibly look through them?,14,20,17,19,11,AYG3MF094634L,AVHARSCRX7M9E,AHH34KPTA2LSS,A38WUWONC7EXTO,A2JKFTV0JXWMI6,0.49368966,16.2,Polite,0.845733684
Wikipedia,556931,The history section appears to be copied and pasted directly from somewhere. Is this a copyvio issue?,13,17,13,13,10,A2WMO1T9CJW4YO,A1BQCRF5Q76YFY,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,-0.11774249,13.2,Rude,0.113505292
Wikipedia,85321,Just saw your post to Gonzo.  Would you rather I withdrew the FLC then?,17,13,17,9,13,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A13CO3B2BRXQLZ,0.114796038,13.8,Rude,0.637835321
Wikipedia,3190,"Thank you for contacting me, the history has been restored given the link you provided.  Would you mind assisting with sourcing of the article so that it complies with <url> policy?",21,20,23,25,17,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1QV3X9YMQQ3OQ,A2MWGIVIKOXWYM,AEYHIQUDWJ3KV,1.494118748,21.2,Polite,0.406911541
Wikipedia,27294,clear about when the inverse exists.  Is there a formal theorem that would apply?,13,13,17,13,11,A1BQCRF5Q76YFY,A6C0ASBUZW3DZ,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,-0.218545269,13.4,Rude,0.769026934
Wikipedia,402795,"I write to you, because I think that this issue should be addressed at some central place - for all lists/rankings, so that we don't have to go over the same discussion separately at each place. Could you arrange such discussion or point me where to raise the issue?",17,17,9,13,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,0.141472558,15.4,Polite,0.244094752
Wikipedia,281450,(undent) Your Chinese is much better than mine. Is it possible in Chinese to omit a conjunction such as u548c or u8ddf and let a string of two successive nouns refer to a set of two objects?,19,25,21,22,21,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,A3BFHU8LCKKM3X,AMSWIR4J9XEIJ,1.456252822,21.6,Polite,0.472065371
Wikipedia,624809,"Opps, how come your archive links to the article's talk page archive? I'm going to fix it for you, ok?",17,17,20,17,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,AYG3MF094634L,A1F4D2PZ7NNWTL,0.918478415,17.6,Polite,0.616499811
Wikipedia,60798,What is the context that you think is lacking? any suggestions  on what to add?,17,13,17,15,25,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A2EKTJWJGLWVWV,A2AMGE57IJVSHF,A1LO3ERNARW7Y4,0.607213299,17.4,Polite,0.283949966
Wikipedia,256895,Yep. Ain't it fun when we agree?,17,11,9,9,20,AW6UIL04MLQ9N,AYG3MF094634L,A2LBBOZZ22O24L,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,-0.133338388,13.2,Rude,0.194236521
Wikipedia,629809,"JJG, I am reading books on the issue and gathering sources. Ixb4m finishing another one today, so I touth about asking you which ones would you recoment me?",13,13,14,17,15,A233ONYNWKDIYF,A2X9AEDAHF7O7S,AYG3MF094634L,A1F4D2PZ7NNWTL,AZOAW8JH5HJJK,-0.025754466,14.4,Neutral,0.627630821
Wikipedia,158737,Thanks for <url>. Do you think you could do the same for <url> and <url>?,21,17,21,17,20,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,1.514199351,19.2,Polite,0.425230822
Wikipedia,403979,"While half-inching a citation from <url> to use elsewhere, I was reminded what a good article it is. Are you planning to take it to FAC at any point?",17,17,14,17,9,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AYG3MF094634L,A1TLLJDX8H4JP1,A3KVLFBRO8X2MZ,0.221021027,14.8,Neutral,0.235180422
Wikipedia,620022,"I believe in previous versions of the article, the title of that section was ""Left-libertarianism in political philosophy"".  If it were changed back to something like that and moved to the top, would that be satisfactory?",21,14,15,13,18,AISPSIJ54U4SC,A1QV3X9YMQQ3OQ,AC25X12LNYY6Y,AZOAW8JH5HJJK,AEYHIQUDWJ3KV,0.477494465,16.2,Polite,0.961030834
Wikipedia,624339,Doing it under the guidance of the relevant <url> would be a good idea as the folks that are active in the project will be best placed to advise on which templates and styles fit in with the rest of the project. What is the page/subject you are working on?,17,17,15,16,17,A2UFD1I8ZO1V4G,A2YFPO0N4GIS25,AYG3MF094634L,A38WUWONC7EXTO,A15DM9BMKZZJQ6,0.590761217,16.4,Polite,0.038367474
Wikipedia,619476,"Well, as you Matt57, my standards for OR a bit strict, as the recent discussion on the policy's talk page shows. Secondly, do you not find it interesting that Arrow only removes Muhammad (who is sourced), but does not remove Archimedes who is unsourced?",14,13,13,13,16,A1RPVYUPJZGM9Z,A9Y5N2QRY4PNW,A2YFPO0N4GIS25,A872FSFU7WV6W,A1F4D2PZ7NNWTL,0.089341929,13.8,Rude,0.672452355
Wikipedia,284144,"I am not sure that your removal of the ""Education"" category is defensible, in light of the central role that pederasty played in the educational systems of the Greeks and the Japanese (and its mentions in the context of Islamic pedagogy). Can you comment?",25,14,10,13,13,ANGX5PAAYGL9P,AYG3MF094634L,A3H7G3TQXAYGYD,AQWC8BPA9JB7T,A13CO3B2BRXQLZ,0.181433163,15,Neutral,0.992051182
Wikipedia,629119,"If you think that's appropriate, I have no objection. Perhaps hold off a couple more days to see if it persists?",15,16,13,17,13,A22SZHZTF72TRM,AYG3MF094634L,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.339399153,14.8,Neutral,0.135600646
Wikipedia,395661,I had a look at the place noted on the top of the talk page about 1rr and I was unable to find the sanction you talked about. Where is it listed please?,21,18,17,17,21,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,1.362112258,18.8,Polite,0.016203575
Wikipedia,622504,"Could I now rewrite the current <url> article to be primarily about the comic, with a small section mentioning that a future film has been announced? Or should I wait until the deletion debate is over and then (if neccessary) create a new <url> article like that?",22,13,24,10,19,ANGX5PAAYGL9P,ANMGOZ451W9ZN,A1KC138MX47DXA,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,0.444879469,17.6,Polite,0.138269408
Wikipedia,625953,"Will you accept that by renominating the article last night you were essentially discarding Delldot's and my previous review, as well as sidestepping Leevanjackson as the primary contributor to that article? If not, why?",21,16,18,17,17,A1R4VG71V6XECZ,A2WKPCZU4U110T,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,0.366756834,17.8,Polite,0.229118802
Wikipedia,357406,Did you see JzG <url> James Cantor that his alleged COI prohibits him from editing any BLPs related to his academic field?  Didn't the AN discussion after the last round actually repudiate JzG's stance on this?,13,13,9,5,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,-0.552865318,12.2,Rude,0.024086368
Wikipedia,495694,"I strongly agree with deleting poorly sourced articles, articles about people in the news enjoying their 15 minutes of fame, memorials, articles merely linking to the subjects website, articles about internet phenomena which are sourced onlyu to blogs or fansites. We are in accord on many things, but I have one question: On your user page you say ""The name of my dog is not ""human knowledge""-it's unverifiable .""  Shouldn't you have quotes around ""Unverifiable,"" if that's what you call your dog?",16,21,18,4,11,AYG3MF094634L,A2JG59YYWBBC5C,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A2JKFTV0JXWMI6,0.053348469,14,Rude,0.523842086
Wikipedia,333431,"On second thought, the mix of pseudo-politeness, vulgarity and threats is...really creepy. Could ya...stop?",9,7,1,5,11,A233ONYNWKDIYF,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-1.54023038,6.6,Rude,0.393634119
Wikipedia,284172,"I'm sorry, but there is no discussion on the talk page that indicates that there was a debate about renaming, so the keep vote stands, I'm afraid.  There were nine votes to keep, and only one to merge, so I don't understand how a single vote trumps nine others?",21,12,14,15,13,A1R4VG71V6XECZ,A2WKPCZU4U110T,AYG3MF094634L,A26NYABOD7YBW8,A13CO3B2BRXQLZ,0.071864037,15,Neutral,0.884280702
Wikipedia,529277,Update is four hours late. Any chance you could post it?,9,17,17,9,13,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ANVEDG15GV3QE,AIPK94CUWL45W,-0.280578315,13,Rude,0.180900993
